<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;240405;0;5158.95;5222.18;5157.21;5204.34;46329
SPX;D;240408;0;5211.5;5219.57;5197.35;5202.39;45677
SPX;D;240409;0;5222.09;5224.81;5160.78;5209.91;46444
SPX;D;240410;0;5154.56;5178.43;5138.7;5160.64;46658
SPX;D;240411;0;5175.61;5211.78;5138.77;5199.06;46456
SPX;D;240412;0;5161.41;5175.03;5107.94;5123.41;46695
SPX;D;240415;0;5149.67;5168.43;5052.47;5061.82;46874
SPX;D;240416;0;5061.68;5079.84;5040.39;5051.41;46857
SPX;D;240417;0;5070.89;5077.96;5007.25;5022.21;46875
SPX;D;240418;0;5035.67;5056.66;5001.89;5011.12;46928
SPX;D;240419;0;5005.66;5019.02;4953.56;4967.23;47159
SPX;D;240422;0;4993.88;5038.84;4969.4;5010.6;46876
SPX;D;240423;0;5033.23;5076.12;5027.96;5070.55;46653
SPX;D;240424;0;5087.79;5089.48;5047.02;5071.63;46921
SPX;D;240425;0;4999.97;5057.75;4990.58;5048.42;47214
SPX;D;240426;0;5083.37;5114.62;5073.14;5099.96;46806
SPX;D;240429;0;5115.62;5123.49;5088.65;5116.17;46744
SPX;D;240430;0;5103.78;5110.83;5035.56;5035.69;46873
SPX;D;240501;0;5026.29;5096.12;5013.45;5018.39;46949
SPX;D;240502;0;5057.15;5073.21;5011.05;5064.2;46949
SPX;D;240503;0;5127.62;5139.12;5101.22;5127.79;46517
SPX;D;240506;0;5149.56;5180.85;5148.1;5180.74;46031
SPX;D;240507;0;5188.88;5200.23;5178.96;5187.7;46578
SPX;D;240508;0;5165.86;5191.95;5165.86;5187.67;46144
SPX;D;240509;0;5187.79;5215.3;5180.41;5214.08;45991
SPX;D;240510;0;5225.49;5239.66;5209.68;5222.68;45847
SPX;D;240513;0;5233.08;5237.26;5211.16;5221.42;45750
SPX;D;240514;0;5220.08;5250.37;5217.98;5246.68;45803
SPX;D;240515;0;5269.16;5311.76;5263.46;5308.15;45922
SPX;D;240516;0;5311.01;5325.49;5296.19;5297.1;46147
SPX;D;240517;0;5304.63;5305.1;5283.59;5303.27;45491
SPX;D;240520;0;5304.01;5325.32;5302.4;5308.13;45502
SPX;D;240521;0;5298.1;5324.32;5298.1;5321.41;45589
SPX;D;240522;0;5317.03;5323.18;5286.01;5307.01;46011
SPX;D;240523;0;5340.65;5341.88;5256.93;5267.84;46785
SPX;D;240524;0;5285.21;5311.65;5278.39;5304.72;45630
SPX;D;240528;0;5313.74;5315.79;5280.89;5306.04;46332
SPX;D;240529;0;5278.73;5282.27;5262.7;5266.95;46410
SPX;D;240530;0;5253.95;5260.21;5222.1;5235.48;37447
SPX;D;240531;0;5244.19;5279.65;5191.68;5277.51;46707
SPX;D;240603;0;5297.15;5302.11;5234.32;5283.4;46868
SPX;D;240604;0;5273.59;5298.8;5257.63;5291.34;46496
SPX;D;240605;0;5316.3;5354.16;5297.64;5354.03;46194
SPX;D;240606;0;5358.14;5362.35;5335.36;5352.96;46608
SPX;D;240607;0;5343.81;5375.08;5331.33;5346.99;46582
SPX;D;240610;0;5338.35;5365.79;5331.52;5360.79;46874
SPX;D;240611;0;5347.29;5375.81;5327.25;5375.32;46900
SPX;D;240612;0;5421.1;5447.25;5410.04;5421.03;46964
SPX;D;240613;0;5439.87;5439.87;5402.51;5433.74;46920
SPX;D;240614;0;5417.64;5432.39;5403.75;5431.6;46620
SPX;D;240617;0;5426.18;5488.5;5420.4;5473.23;46637
SPX;D;240618;0;5476.22;5490.38;5471.32;5487.03;46700
SPX;D;240620;0;5499.14;5505.53;5455.56;5473.17;47356
SPX;D;240621;0;5468.16;5478.31;5452.03;5464.62;47005
SPX;D;240624;0;5461.59;5490.66;5447.59;5447.87;47070
SPX;D;240625;0;5460.73;5472.88;5446.56;5469.3;46787
SPX;D;240626;0;5460.71;5483.14;5451.87;5477.9;46891
SPX;D;240627;0;5474.71;5490.81;5467.54;5482.87;46826
SPX;D;240628;0;5490.19;5523.64;5451.12;5460.48;46847
SPX;D;240701;0;5475.38;5479.55;5446.53;5475.09;46983
SPX;D;240702;0;5459.23;5509.69;5458.58;5509.01;46563
SPX;D;240703;0;5507.52;5539.27;5507.46;5537.02;26200
SPX;D;240705;0;5539.23;5570.33;5531.63;5567.19;46467
SPX;D;240708;0;5574.37;5583.11;5562.51;5572.85;46564
SPX;D;240709;0;5584.47;5590.75;5574.57;5576.98;46787
SPX;D;240710;0;5590.7;5635.39;5586.44;5633.91;46645
SPX;D;240711;0;5636.58;5642.45;5576.53;5584.54;47413
SPX;D;240712;0;5592.03;5655.56;5590.44;5615.35;46733
SPX;D;240715;0;5639.72;5666.94;5614.75;5631.22;47169
SPX;D;240716;0;5644.09;5669.67;5639.02;5667.2;46918
SPX;D;240717;0;5607.73;5622.49;5584.81;5588.27;47326
SPX;D;240718;0;5605.65;5614.05;5522.81;5544.59;47617
SPX;D;240719;0;5543.37;5557.5;5497.04;5505.0;22505
SPX;D;240722;0;5544.54;5570.36;5529.04;5564.41;22326
SPX;D;240723;0;5565.3;5585.34;5550.9;5555.74;22160
SPX;D;240724;0;5505.84;5508.04;5419.98;5427.13;22499
SPX;D;240725;0;5428.7;5491.59;5390.95;5399.22;22785
SPX;D;240726;0;5433.67;5488.32;5430.7;5459.1;22587
SPX;D;240729;0;5478.08;5487.74;5444.44;5463.54;47154
SPX;D;240730;0;5478.73;5489.46;5401.7;5436.44;47517
SPX;D;240731;0;5511.61;5551.51;5493.75;5522.3;47337
SPX;D;240801;0;5540.14;5566.16;5410.42;5446.68;47612
SPX;D;240802;0;5367.81;5383.89;5302.03;5346.56;47231
SPX;D;240805;0;5128.07;5250.89;5119.26;5186.33;46464
SPX;D;240806;0;5204.57;5312.34;5193.56;5240.03;47460
SPX;D;240807;0;5296.05;5330.64;5195.54;5199.5;47401
SPX;D;240808;0;5250.9;5328.03;5233.89;5319.31;47405
SPX;D;240809;0;5315.54;5358.67;5300.84;5344.16;46999
SPX;D;240812;0;5355.19;5371.2;5324.37;5344.39;47014
SPX;D;240813;0;5378.8;5436.5;5378.14;5434.43;46566
SPX;D;240814;0;5442.36;5463.22;5415.91;5455.21;46866
SPX;D;240815;0;5507.86;5546.23;5502.97;5543.22;46458
SPX;D;240816;0;5530.5;5561.98;5525.17;5554.25;46368
SPX;D;240819;0;5557.98;5608.27;5550.74;5608.25;46222
SPX;D;240820;0;5602.29;5620.51;5585.5;5597.12;46554
SPX;D;240821;0;5605.67;5632.68;5591.57;5620.85;46625
SPX;D;240822;0;5637.64;5643.22;5560.95;5570.64;47309
SPX;D;240823;0;5605.74;5641.82;5585.16;5634.61;46888
SPX;D;240826;0;5642.29;5651.62;5602.34;5616.84;46225
SPX;D;240827;0;5604.5;5631.18;5593.58;5625.8;45962
SPX;D;240828;0;5623.98;5627.03;5560.95;5592.18;47138
SPX;D;240829;0;5612.46;5646.95;5583.95;5591.96;47000
SPX;D;240830;0;5617.21;5650.8;5581.79;5648.4;46747
SPX;D;240903;0;5615.87;5616.39;5504.33;5528.93;46968
SPX;D;240904;0;5507.84;5552.99;5503.66;5520.07;46969
SPX;D;240905;0;5520.91;5546.3;5480.54;5503.41;46535
SPX;D;240906;0;5507.33;5522.47;5402.62;5408.42;47036
SPX;D;240909;0;5446.95;5484.2;5434.49;5471.05;47026
SPX;D;240910;0;5492.33;5497.91;5441.72;5495.52;46859
SPX;D;240911;0;5495.22;5560.41;5406.96;5554.13;47246
SPX;D;240912;0;5557.79;5600.71;5535.5;5595.76;46945
SPX;D;240913;0;5603.37;5636.27;5601.8;5626.02;46438
SPX;D;240916;0;5621.56;5636.05;5604.53;5633.09;46530
SPX;D;240917;0;5654.63;5670.81;5614.05;5634.58;46682
SPX;D;240918;0;5642.2;5689.75;5615.08;5618.26;46424
SPX;D;240919;0;5710.46;5733.57;5686.42;5713.64;46787
SPX;D;240920;0;5703.23;5715.14;5674.49;5702.55;46534
SPX;D;240923;0;5715.43;5725.36;5704.22;5718.57;46260
SPX;D;240924;0;5730.68;5735.32;5698.99;5732.93;46494
SPX;D;240925;0;5733.12;5740.95;5712.06;5722.26;46542
SPX;D;240926;0;5766.19;5766.48;5721.01;5745.37;46737
SPX;D;240927;0;5755.36;5763.78;5727.34;5738.17;46641
SPX;D;240930;0;5725.46;5765.14;5703.53;5762.48;46573
SPX;D;241001;0;5755.52;5756.45;5681.28;5708.75;47151
SPX;D;241002;0;5698.14;5719.63;5674.0;5709.54;46408
SPX;D;241003;0;5695.84;5718.78;5677.37;5699.94;46572
SPX;D;241004;0;5743.39;5753.21;5702.83;5751.07;46569
SPX;D;241007;0;5737.8;5739.34;5687.05;5695.94;46645
SPX;D;241008;0;5723.31;5757.6;5714.56;5751.13;46116
SPX;D;241009;0;5751.89;5796.8;5745.02;5792.04;46499
SPX;D;241010;0;5775.78;5795.03;5764.76;5780.05;46499
SPX;D;241011;0;5778.76;5822.13;5777.39;5815.03;46070
SPX;D;241014;0;5829.81;5871.41;5829.57;5859.85;45830
SPX;D;241015;0;5870.36;5870.36;5804.48;5815.26;46922
SPX;D;241016;0;5817.37;5846.52;5808.34;5842.47;46256
SPX;D;241017;0;5875.62;5877.1;5840.25;5841.47;46572
SPX;D;241018;0;5863.64;5872.17;5846.11;5864.67;45733
SPX;D;241021;0;5856.28;5866.92;5824.79;5853.98;46133
SPX;D;241022;0;5832.7;5863.04;5821.17;5851.2;46404
SPX;D;241023;0;5832.67;5834.85;5762.41;5797.42;47115
SPX;D;241024;0;5813.07;5817.27;5784.92;5809.86;46465
SPX;D;241025;0;5832.29;5862.82;5799.98;5808.12;46496
SPX;D;241028;0;5841.32;5842.92;5823.08;5823.52;46323
SPX;D;241029;0;5817.29;5847.19;5802.17;5832.92;46532
SPX;D;241030;0;5832.65;5850.94;5811.28;5813.67;46929
SPX;D;241031;0;5770.66;5772.38;5703.28;5705.45;47114
SPX;D;241101;0;5727.35;5772.52;5724.21;5728.8;46932
SPX;D;241104;0;5728.77;5741.43;5696.51;5712.69;46751
SPX;D;241105;0;5723.95;5783.15;5723.1;5782.76;46446
SPX;D;241106;0;5894.54;5936.14;5870.67;5929.04;46815
SPX;D;241107;0;5948.17;5983.84;5948.01;5973.1;46604
SPX;D;241108;0;5979.39;6012.45;5978.62;5995.54;46473
SPX;D;241111;0;6015.54;6017.31;5986.69;6001.35;46681
SPX;D;241112;0;6003.6;6009.92;5960.08;5983.99;46849
SPX;D;241113;0;5988.41;6008.19;5966.02;5985.38;46916
SPX;D;241114;0;5989.7;5993.88;5942.28;5949.17;47043
SPX;D;241115;0;5909.99;5915.32;5853.01;5870.62;47089
SPX;D;241118;0;5871.13;5908.12;5866.03;5893.62;46708
SPX;D;241119;0;5859.4;5923.51;5855.29;5916.98;46574
SPX;D;241120;0;5915.06;5920.67;5860.56;5917.11;46961
SPX;D;241121;0;5943.17;5963.32;5887.26;5948.71;47239
SPX;D;241122;0;5944.36;5972.9;5944.36;5969.34;46727
SPX;D;241125;0;6003.99;6020.75;5963.91;5987.37;47012
SPX;D;241126;0;6000.03;6025.42;5992.27;6021.63;46584
SPX;D;241127;0;6015.51;6020.16;5984.87;5998.74;46389
SPX;D;241129;0;6006.24;6044.17;6004.53;6032.38;25875
SPX;D;241202;0;6040.11;6053.58;6035.33;6047.15;46240
SPX;D;241203;0;6042.97;6052.07;6033.39;6049.88;46224
SPX;D;241204;0;6067.97;6089.56;6061.06;6086.49;46504
SPX;D;241205;0;6087.65;6094.55;6072.9;6075.11;46438
SPX;D;241206;0;6084.53;6099.97;6079.98;6090.27;46469
SPX;D;241209;0;6083.01;6088.51;6048.63;6052.85;46836
SPX;D;241210;0;6057.94;6065.4;6029.89;6034.91;47107
SPX;D;241211;0;6064.87;6092.59;6063.3;6084.19;46822
SPX;D;241212;0;6072.68;6079.68;6051.25;6051.25;46777
SPX;D;241213;0;6067.89;6078.58;6035.77;6051.09;46924
SPX;D;241216;0;6064.17;6085.19;6059.14;6074.08;47150
SPX;D;241217;0;6046.6;6057.68;6035.19;6050.61;47379
SPX;D;241218;0;6048.69;6070.67;5869.02;5872.16;46857
SPX;D;241219;0;5916.41;5935.52;5866.07;5867.08;47345
SPX;D;241220;0;5832.3;5982.06;5832.3;5930.85;47339
SPX;D;241223;0;5935.26;5978.25;5902.57;5974.07;46917
SPX;D;241224;0;5984.2;6040.1;5981.44;6040.04;26118
SPX;D;241226;0;6021.63;6049.75;6007.37;6037.59;46631
SPX;D;241227;0;5999.72;6003.2;5932.95;5970.84;46989
SPX;D;241230;0;5903.75;5940.79;5869.16;5906.94;47158
SPX;D;241231;0;5919.74;5929.74;5868.86;5881.63;47084
SPX;D;250102;0;5912.04;5935.09;5829.53;5868.55;47315
SPX;D;250103;0;5896.19;5949.34;5888.66;5942.47;46796
SPX;D;250106;0;5986.94;6021.04;5960.01;5975.38;47054
SPX;D;250107;0;5997.69;6000.68;5890.68;5909.03;47043
SPX;D;250108;0;5907.87;5927.89;5874.78;5918.25;47240
SPX;D;250110;0;5881.07;5881.74;5807.78;5827.04;47175
SPX;D;250113;0;5776.01;5838.61;5774.41;5836.22;47087
SPX;D;250114;0;5863.69;5871.92;5805.42;5842.91;47080
SPX;D;250115;0;5922.92;5960.61;5913.04;5949.91;46736
SPX;D;250116;0;5963.52;5964.69;5930.72;5937.34;47092
SPX;D;250117;0;5999.33;6014.96;5978.44;5996.66;46885
SPX;D;250121;0;6024.93;6051.51;6006.88;6049.24;47218
SPX;D;250122;0;6082.72;6100.81;6076.13;6086.37;46884
SPX;D;250123;0;6077.97;6118.73;6074.67;6118.71;46695
SPX;D;250124;0;6120.62;6128.18;6088.74;6101.24;46842
SPX;D;250127;0;5964.36;6016.71;5962.92;6012.28;47335
SPX;D;250128;0;6025.15;6074.54;5994.63;6067.7;47329
SPX;D;250129;0;6058.91;6062.83;6012.96;6039.31;47403
SPX;D;250130;0;6060.14;6086.64;6027.46;6071.17;47285
SPX;D;250131;0;6098.22;6120.91;6030.93;6040.53;47319
SPX;D;250203;0;5944.76;6022.13;5923.93;5994.57;47442
SPX;D;250204;0;5995.8;6042.48;5990.87;6037.88;47169
SPX;D;250205;0;6020.45;6062.4;6007.06;6061.48;47181
SPX;D;250206;0;6076.35;6084.03;6046.83;6083.57;47084
SPX;D;250207;0;6083.13;6101.28;6019.96;6025.99;47265
SPX;D;250210;0;6056.26;6073.38;6044.84;6066.44;46484
SPX;D;250211;0;6049.32;6076.28;6042.34;6068.5;46790
SPX;D;250212;0;6025.08;6063.0;6003.0;6051.97;46880
SPX;D;250213;0;6064.23;6116.91;6050.95;6115.07;47030
SPX;D;250214;0;6117.62;6127.47;6107.62;6114.63;46700
SPX;D;250218;0;6123.41;6129.63;6099.51;6129.58;46887
SPX;D;250219;0;6117.76;6147.43;6111.15;6144.15;46827
SPX;D;250220;0;6134.5;6134.5;6084.59;6117.52;46867
SPX;D;250221;0;6112.11;6114.82;6008.56;6013.13;47525
SPX;D;250224;0;6031.26;6043.65;5977.83;5983.25;47474
SPX;D;250225;0;5983.53;5992.65;5908.49;5955.25;47645
SPX;D;250226;0;5973.8;6009.82;5932.69;5956.06;47694
SPX;D;250227;0;5981.89;5993.69;5859.3;5861.57;47713
SPX;D;250228;0;5860.4;5959.4;5837.66;5954.5;47668
SPX;D;250303;0;5971.74;5986.09;5810.91;5849.72;47628
SPX;D;250304;0;5802.48;5865.08;5732.59;5778.15;47903
SPX;D;250305;0;5777.04;5860.59;5742.35;5842.63;47794
SPX;D;250306;0;5768.59;5812.08;5711.64;5738.52;47831
SPX;D;250307;0;5720.34;5783.01;5666.29;5770.2;47839
SPX;D;250310;0;5692.85;5702.6;5564.02;5614.56;47846
SPX;D;250311;0;5600.3;5636.3;5528.88;5572.07;47471
SPX;D;250312;0;5626.42;5642.19;5546.09;5599.3;47557
SPX;D;250313;0;5591.0;5597.78;5504.65;5521.52;47501
SPX;D;250314;0;5567.29;5645.27;5566.25;5638.94;47153
SPX;D;250317;0;5633.45;5703.52;5631.12;5675.12;46744
SPX;D;250318;0;5654.53;5654.53;5597.76;5614.66;47333
SPX;D;250319;0;5632.37;5715.33;5622.2;5675.29;47197
SPX;D;250320;0;5646.92;5711.15;5632.33;5662.89;47364
SPX;D;250321;0;5619.49;5670.84;5603.1;5667.56;47116
SPX;D;250324;0;5728.76;5775.14;5725.13;5767.57;46587
SPX;D;250325;0;5775.48;5786.95;5760.42;5776.65;46632
SPX;D;250326;0;5771.63;5783.62;5694.41;5712.2;47019
SPX;D;250327;0;5695.64;5732.28;5670.94;5693.31;47157
SPX;D;250328;0;5676.96;5685.89;5572.42;5580.94;47162
SPX;D;250331;0;5521.34;5627.56;5488.73;5611.85;47425
SPX;D;250401;0;5592.16;5650.57;5558.52;5633.07;47327
SPX;D;250402;0;5580.76;5695.31;5571.48;5670.97;47527
SPX;D;250403;0;5492.74;5499.53;5390.91;5396.52;45821
SPX;D;250404;0;5263.25;5275.3;5070.11;5074.08;46406
SPX;D;250407;0;4909.6;5246.2;4835.04;5062.25;44894
SPX;D;250408;0;5213.69;5267.47;4910.42;4982.77;47196
SPX;D;250409;0;4961.12;5481.34;4948.43;5456.9;45827
SPX;D;250410;0;5341.69;5349.25;5115.27;5268.05;47498
SPX;D;250411;0;5252.96;5381.46;5220.77;5363.36;47733
SPX;D;250414;0;5441.96;5459.46;5358.02;5405.97;47680
SPX;D;250415;0;5414.01;5450.41;5386.44;5396.63;47295
SPX;D;250416;0;5331.99;5367.24;5220.79;5275.7;47412
SPX;D;250417;0;5297.22;5328.31;5255.58;5282.7;47612
SPX;D;250421;0;5228.37;5231.44;5101.63;5158.2;47038
SPX;D;250422;0;5207.67;5309.61;5207.67;5287.76;47248
SPX;D;250423;0;5395.92;5468.88;5356.17;5375.86;47440
SPX;D;250424;0;5383.0;5489.4;5371.96;5484.77;47065
SPX;D;250425;0;5490.02;5528.11;5455.86;5525.21;47344
SPX;D;250428;0;5530.36;5553.66;5468.64;5528.75;47041
SPX;D;250429;0;5505.99;5571.95;5505.7;5560.83;47033
SPX;D;250430;0;5491.32;5581.84;5433.24;5569.06;47412
SPX;D;250501;0;5625.14;5658.91;5597.35;5604.14;47361
SPX;D;250502;0;5657.71;5700.7;5642.28;5686.67;47098
SPX;D;250505;0;5655.32;5683.38;5634.48;5650.38;46827
SPX;D;250506;0;5595.82;5649.58;5586.04;5606.91;46878
SPX;D;250507;0;5615.95;5654.73;5578.64;5631.28;47343
SPX;D;250508;0;5666.98;5720.1;5635.38;5663.94;46971
SPX;D;250509;0;5682.25;5691.69;5644.15;5659.91;46869
SPX;D;250512;0;5807.2;5845.2;5786.08;5844.19;47025
SPX;D;250513;0;5850.5;5906.64;5845.02;5886.55;47228
SPX;D;250514;0;5897.87;5906.55;5872.11;5892.58;47125
SPX;D;250515;0;5870.15;5924.21;5865.16;5916.93;47187
SPX;D;250516;0;5928.58;5958.38;5907.36;5958.38;46756
SPX;D;250519;0;5896.62;5968.61;5895.69;5963.6;46760
SPX;D;250520;0;5944.66;5953.06;5909.26;5940.46;46925
SPX;D;250521;0;5900.53;5938.37;5830.91;5844.61;47401
SPX;D;250522;0;5838.24;5878.08;5825.82;5842.01;47287
SPX;D;250523;0;5767.41;5829.51;5767.41;5802.82;46991
SPX;D;250527;0;5866.78;5924.33;5855.72;5921.54;46508
SPX;D;250528;0;5925.54;5939.92;5881.88;5888.55;46587
SPX;D;250529;0;5942.43;5943.13;5873.8;5912.17;47260
SPX;D;250530;0;5903.67;5922.09;5843.66;5911.69;47089
SPX;D;250602;0;5893.28;5936.94;5861.43;5935.94;46528
SPX;D;250603;0;5937.72;5981.35;5929.0;5970.37;46714
SPX;D;250604;0;5981.17;5990.48;5966.11;5970.81;46564
SPX;D;250605;0;5986.71;5999.7;5921.2;5939.3;47325
SPX;D;250606;0;5991.09;6016.87;5978.63;6000.36;46772
SPX;D;250609;0;6005.2;6021.31;5994.18;6005.88;46616
SPX;D;250610;0;6011.81;6043.01;6000.28;6038.81;46828
SPX;D;250611;0;6049.05;6059.4;6002.32;6022.24;47095
SPX;D;250612;0;6007.53;6045.43;6003.88;6045.26;46499
SPX;D;250613;0;5991.17;6026.16;5963.21;5976.97;46910
SPX;D;250617;0;6012.15;6023.25;5974.8;5982.72;0
SPX;D;250618;0;5987.93;6018.25;5971.89;5980.87;0
SPX;D;250620;0;5999.67;6018.2;5952.56;5967.84;0
SPX;D;250623;0;5969.67;6028.77;5943.23;6025.17;0
SPX;D;250624;0;6061.21;6101.76;6059.25;6092.18;0
SPX;D;250625;0;6104.23;6108.51;6080.09;6092.16;0
SPX;D;250626;0;6112.09;6146.52;6107.27;6141.02;0
SPX;D;250627;0;6150.7;6187.68;6132.35;6173.07;0
SPX;D;250630;0;6193.36;6215.08;6174.97;6204.95;0
SPX;D;250701;0;6187.25;6210.78;6177.97;6198.01;0
SPX;D;250702;0;6193.88;6227.6;6188.29;6227.42;0
SPX;D;250703;0;6246.46;6284.65;6246.46;6279.35;0
SPX;D;250707;0;6259.04;6262.07;6201.0;6229.98;0
SPX;D;250708;0;6234.03;6242.7;6217.75;6225.52;0
SPX;D;250709;0;6243.33;6269.16;6231.43;6263.26;0
SPX;D;250710;0;6266.8;6290.22;6251.44;6280.46;0
SPX;D;250711;0;6255.68;6269.44;6237.6;6259.75;0
SPX;D;250714;0;6255.15;6273.31;6239.22;6268.56;0
SPX;D;250715;0;6295.29;6302.04;6241.68;6243.76;0
SPX;D;250716;0;6254.5;6268.12;6201.59;6263.7;0
SPX;D;250717;0;6263.4;6304.69;6262.27;6297.36;0
SPX;D;250718;0;6312.95;6315.61;6285.27;6296.79;0
SPX;D;250721;0;6304.74;6336.08;6303.79;6305.6;0
SPX;D;250722;0;6306.6;6316.12;6281.71;6309.62;0
SPX;D;250723;0;6326.9;6360.64;6317.49;6358.91;0
SPX;D;250724;0;6368.6;6381.31;6360.57;6363.35;0
SPX;D;250725;0;6370.01;6395.82;6368.53;6388.64;0
SPX;D;250728;0;6397.69;6401.07;6375.79;6389.77;0
SPX;D;250729;0;6405.62;6409.26;6363.92;6370.86;0
SPX;D;250730;0;6381.23;6396.54;6336.38;6362.9;0
SPX;D;250731;0;6427.02;6427.02;6327.64;6339.39;0
SPX;D;250801;0;6287.28;6287.28;6212.69;6238.01;0
SPX;D;250804;0;6271.71;6330.69;6271.71;6329.94;0
SPX;D;250805;0;6336.63;6346.0;6289.37;6299.19;0
SPX;D;250806;0;6309.3;6352.83;6301.11;6345.06;0
SPX;D;250807;0;6374.32;6389.71;6310.32;6340.0;0
SPX;D;250808;0;6355.22;6395.16;6355.22;6389.45;0
SPX;D;250811;0;6389.67;6407.25;6364.06;6373.45;0
SPX;D;250812;0;6395.17;6446.55;6385.76;6445.76;0
SPX;D;250813;0;6462.67;6480.28;6445.02;6466.58;0
SPX;D;250814;0;6453.46;6473.92;6441.07;6468.54;0
SPX;D;250815;0;6477.38;6481.34;6441.85;6449.8;0
SPX;D;250818;0;6445.02;6455.35;6437.7;6449.15;0
SPX;D;250819;0;6446.24;6456.48;6400.22;6411.37;0
SPX;D;250820;0;6406.62;6408.4;6343.86;6395.78;0
SPX;D;250821;0;6380.83;6393.65;6352.71;6370.17;0
SPX;D;250822;0;6384.59;6478.89;6384.59;6466.91;0
SPX;D;250825;0;6457.67;6466.89;6438.06;6439.32;0
SPX;D;250826;0;6435.49;6468.37;6429.21;6465.94;0
SPX;D;250827;0;6462.26;6487.06;6457.84;6481.4;0
SPX;D;250828;0;6483.84;6508.23;6466.96;6501.86;0
SPX;D;250829;0;6489.28;6491.76;6444.57;6460.26;0
SPX;D;250902;0;6401.51;6416.54;6360.58;6415.54;0
SPX;D;250903;0;6445.82;6453.67;6416.17;6448.26;0
SPX;D;250904;0;6456.6;6502.54;6445.98;6502.08;0
SPX;D;250905;0;6529.08;6532.65;6443.98;6481.5;0
SPX;D;250908;0;6498.09;6508.67;6483.29;6495.15;0
SPX;D;250909;0;6503.33;6518.23;6483.08;6512.61;0
SPX;D;250910;0;6550.29;6555.97;6516.34;6532.04;0
SPX;D;250911;0;6554.41;6592.89;6545.8;6587.47;0
SPX;D;250912;0;6590.66;6600.21;6579.49;6584.29;0
SPX;D;250915;0;6603.49;6619.62;6602.07;6615.28;0
SPX;D;250916;0;6624.13;6626.99;6600.11;6606.76;0
SPX;D;250917;0;6604.87;6624.39;6551.15;6600.35;0
SPX;D;250918;0;6626.85;6656.8;6611.89;6631.96;0
SPX;D;250919;0;6647.11;6671.82;6630.31;6664.36;0
SPX;D;250922;0;6654.28;6698.88;6648.07;6693.75;0
SPX;D;250923;0;6692.44;6699.52;6645.58;6656.92;0
SPX;D;250924;0;6669.79;6672.66;6621.76;6637.97;0
SPX;D;250925;0;6608.19;6619.0;6569.22;6604.72;0
SPX;D;250926;0;6615.38;6648.97;6604.43;6643.7;0
SPX;D;250929;0;6661.58;6677.31;6644.49;6661.21;0
SPX;D;250930;0;6656.19;6691.25;6641.0;6688.46;0
SPX;D;251001;0;6664.92;6718.48;6656.2;6711.2;0
SPX;D;251002;0;6731.31;6731.94;6693.23;6715.35;0
SPX;D;251003;0;6722.14;6750.87;6705.67;6715.79;0
SPX;D;251006;0;6733.86;6749.52;6717.78;6740.28;0
SPX;D;251007;0;6746.14;6754.49;6699.96;6714.59;0
SPX;D;251008;0;6723.87;6755.64;6718.09;6753.72;0
SPX;D;251009;0;6760.5;6764.58;6716.17;6735.11;0
SPX;D;251010;0;6740.49;6762.4;6550.78;6552.51;0
SPX;D;251013;0;6622.53;6668.68;6620.71;6654.72;0
SPX;D;251014;0;6602.49;6680.7;6555.07;6644.31;0
SPX;D;251015;0;6688.27;6724.12;6612.11;6671.06;0
SPX;D;251016;0;6689.02;6709.34;6593.99;6629.07;0
SPX;D;251017;0;6613.27;6678.88;6603.76;6664.01;0
SPX;D;251020;0;6690.05;6744.35;6690.05;6735.13;0
SPX;D;251021;0;6736.75;6752.16;6722.03;6735.35;0
SPX;D;251022;0;6741.34;6741.75;6655.69;6699.4;0
SPX;D;251023;0;6703.65;6749.53;6700.14;6738.44;0
SPX;D;251024;0;6772.07;6807.11;6772.07;6791.69;0
SPX;D;251027;0;6845.46;6877.28;6843.94;6875.16;0
SPX;D;251028;0;6897.74;6911.3;6870.73;6890.89;0
SPX;D;251029;0;6910.95;6920.34;6851.91;6890.59;0
SPX;D;251030;0;6860.5;6880.75;6820.69;6822.34;0
SPX;D;251031;0;6879.17;6879.17;6814.26;6840.2;0
SPX;D;251103;0;6882.32;6882.32;6820.62;6851.97;0
SPX;D;251104;0;6788.52;6820.21;6766.71;6771.55;0
SPX;D;251105;0;6769.77;6829.78;6763.11;6796.29;0
SPX;D;251106;0;6787.59;6796.68;6707.51;6720.32;0
SPX;D;251107;0;6696.18;6730.11;6631.44;6728.8;0
SPX;D;251110;0;6785.36;6841.32;6770.56;6832.43;0
SPX;D;251111;0;6815.64;6855.13;6806.87;6846.61;0
SPX;D;251112;0;6867.77;6869.91;6829.62;6850.92;0
SPX;D;251113;0;6826.47;6828.05;6724.72;6737.49;0
SPX;D;251114;0;6672.14;6774.31;6646.87;6734.11;0
SPX;D;251117;0;6713.61;6754.5;6638.9;6672.41;0
SPX;D;251118;0;6641.19;6666.63;6574.32;6617.32;0
SPX;D;251119;0;6625.84;6689.75;6603.5;6642.16;0
SPX;D;251120;0;6737.93;6770.35;6534.05;6538.76;0
SPX;D;251121;0;6555.77;6660.05;6521.92;6602.99;0
SPX;D;251124;0;6636.54;6715.75;6630.7;6705.12;0
SPX;D;251125;0;6697.03;6776.4;6659.98;6765.88;0
SPX;D;251126;0;6793.55;6831.44;6783.87;6812.61;0
