<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VXX;D;240801;0;46.11;52.13;45.83;50.46;8756442
VXX;D;240802;0;54.46;64.45;53.82;62.5401;24657128
VXX;D;240805;0;90.08;91.02;72.37;89.0301;24874570
VXX;D;240806;0;77.48;80.42;62.0;71.63;13663790
VXX;D;240807;0;61.43;71.8;60.38;68.93;8720959
VXX;D;240808;0;67.74;67.74;62.61;63.475;4001679
VXX;D;240809;0;62.73;64.05;54.68;55.06;5715214
VXX;D;240812;0;54.725;56.17;51.22;54.87;4900127
VXX;D;240813;0;53.34;53.5;50.33;50.49;4199586
VXX;D;240814;0;49.48;49.9;47.06;47.11;4362791
VXX;D;240815;0;45.83;46.56;44.66;45.34;4912852
VXX;D;240816;0;46.12;46.45;45.0;45.31;3133442
VXX;D;240819;0;45.29;45.45;44.03;44.26;4268077
VXX;D;240820;0;44.74;46.4393;44.52;46.215;4275216
VXX;D;240821;0;46.07;48.01;45.99;46.75;4082826
VXX;D;240822;0;46.35;49.16;46.19;48.885;3994466
VXX;D;240823;0;47.55;48.14;45.73;45.94;5258592
VXX;D;240826;0;45.66;47.05;45.57;45.95;2415271
VXX;D;240827;0;46.53;46.92;44.945;44.97;2280752
VXX;D;240828;0;45.05;48.2399;44.91;47.52;4565354
VXX;D;240829;0;46.02;46.58;45.1575;45.89;4488896
VXX;D;240830;0;45.04;46.0;44.36;44.64;4094118
VXX;D;240903;0;45.62;55.2;45.52;53.58;7966896
VXX;D;240904;0;55.03;56.21;51.24;54.76;6760864
VXX;D;240905;0;53.99;54.64;51.4;52.34;5775790
VXX;D;240906;0;51.34;58.58;50.7;56.16;7068418
VXX;D;240909;0;54.98;55.55;51.945;52.49;4960362
VXX;D;240910;0;51.95;54.91;51.4;51.56;4208398
VXX;D;240911;0;50.77;55.705;49.29;49.38;5850762
VXX;D;240912;0;49.85;51.02;48.88;48.9353;3568226
VXX;D;240913;0;49.2;49.37;47.71;48.79;3701606
VXX;D;240916;0;49.07;50.45;48.96;49.31;3431546
VXX;D;240917;0;49.15;51.07;48.7;50.3;3838586
VXX;D;240918;0;50.1;50.9312;47.56;49.84;5981860
VXX;D;240919;0;47.97;48.73;47.35;47.76;3298383
VXX;D;240920;0;48.06;48.25;46.93;47.57;3289404
VXX;D;240923;0;47.06;48.15;46.63;47.74;2616548
VXX;D;240924;0;47.45;49.3575;47.145;47.77;2324853
VXX;D;240925;0;48.03;48.59;47.44;48.42;2459686
VXX;D;240926;0;48.15;48.95;48.0;48.45;2301846
VXX;D;240927;0;48.4;50.768;48.34;50.75;2515944
VXX;D;240930;0;51.0;52.17;49.53;49.535;3022692
VXX;D;241001;0;49.5;54.06;49.5;53.45;7697492
VXX;D;241002;0;53.5302;55.12;52.39;52.7;3121506
VXX;D;241003;0;53.9;55.4;53.01;55.07;3167472
VXX;D;241004;0;53.89;54.7529;52.72;52.96;2615519
VXX;D;241007;0;53.97;58.16;53.85;57.635;3841906
VXX;D;241008;0;55.68;56.36;54.675;55.43;3093111
VXX;D;241009;0;55.0;55.28;53.72;54.0;2876625
VXX;D;241010;0;54.28;55.45;54.185;54.635;2593203
VXX;D;241011;0;54.81;54.9;53.63;54.07;2552127
VXX;D;241014;0;53.31;53.52;51.59;52.135;2177598
VXX;D;241015;0;51.23;54.075;50.86;53.84;4285649
VXX;D;241016;0;53.72;54.61;52.97;53.26;2348147
VXX;D;241017;0;52.81;53.5;52.34;52.47;1679405
VXX;D;241018;0;52.09;52.39;51.14;51.22;1666824
VXX;D;241021;0;51.6;52.71;51.09;51.33;2420135
VXX;D;241022;0;52.04;52.57;50.81;51.13;2270852
VXX;D;241023;0;51.75;55.09;51.61;53.7309;4283070
VXX;D;241024;0;52.53;55.25;52.465;52.83;3343485
VXX;D;241025;0;52.19;55.39;51.72;55.325;3396126
VXX;D;241028;0;53.06;53.38;52.01;52.73;3170981
VXX;D;241029;0;52.84;53.25;51.71;52.5;2393058
VXX;D;241030;0;52.95;53.92;52.12;53.73;2470262
VXX;D;241031;0;55.2099;58.0;55.1;57.86;5783531
VXX;D;241101;0;56.31;57.05;54.96;56.8601;4623737
VXX;D;241104;0;56.37;56.7102;54.15;54.42;3491838
VXX;D;241105;0;53.69;53.69;51.41;51.57;5020857
VXX;D;241106;0;46.0;48.49;46.0;46.52;5817938
VXX;D;241107;0;45.74;45.74;44.84;45.01;3147589
VXX;D;241108;0;45.03;45.61;44.57;44.8;2625416
VXX;D;241111;0;44.37;44.75;43.92;44.66;2505619
VXX;D;241112;0;44.92;45.73;44.36;44.5391;2576659
VXX;D;241113;0;44.24;44.78;43.35;43.53;2369815
VXX;D;241114;0;43.27;43.84;42.78;43.5;2699945
VXX;D;241115;0;44.16;48.63;43.95;46.56;6016496
VXX;D;241118;0;46.31;46.64;44.15;44.95;3227804
VXX;D;241119;0;47.52;47.62;45.21;46.48;4430740
VXX;D;241120;0;46.43;49.83;46.34;48.0;5642667
VXX;D;241121;0;46.58;49.27;46.43;47.69;3643072
VXX;D;241122;0;47.29;47.56;45.72;45.77;2960849
VXX;D;241125;0;44.39;46.2463;44.0;44.05;2453834
VXX;D;241126;0;44.04;44.06;43.23;43.6;2332657
VXX;D;241127;0;43.69;44.82;43.32;43.33;1727764
VXX;D;241129;0;43.0;43.08;42.42;42.585;1633746
VXX;D;241202;0;42.62;42.74;42.14;42.31;1590317
VXX;D;241203;0;42.6;43.24;41.71;42.01;1973254
VXX;D;241204;0;41.68;42.39;41.3;42.33;2159279
VXX;D;241205;0;42.56;42.7;42.11;42.42;1792976
VXX;D;241206;0;41.68;42.18;41.47;41.69;2078694
VXX;D;241209;0;41.67;43.07;41.59;42.67;2645346
VXX;D;241210;0;42.45;42.86;42.02;42.575;2101818
VXX;D;241211;0;41.59;42.33;41.38;42.19;2067850
VXX;D;241212;0;42.24;42.92;41.8388;42.46;2309845
VXX;D;241213;0;41.97;43.03;41.75;42.47;2143346
VXX;D;241216;0;42.3;43.46;42.3;43.3;2182763
VXX;D;241217;0;43.75;44.5;43.24;44.2452;2649816
VXX;D;241218;0;44.0;51.89;43.38;51.7205;6123777
VXX;D;241219;0;49.59;56.85;48.89;56.6;7711794
VXX;D;241220;0;55.82;55.98;47.625;47.87;6825192
VXX;D;241223;0;46.92;48.82;44.68;44.788;3066179
VXX;D;241224;0;43.97;44.05;42.18;42.28;2201145
VXX;D;241226;0;42.61;44.0158;42.255;42.5;2726425
VXX;D;241227;0;43.18;46.87;43.088;44.52;4444917
VXX;D;241230;0;46.92;48.49;44.14;45.53;3898713
VXX;D;241231;0;44.68;46.26;44.37;45.73;2427842
VXX;D;250102;0;45.1;49.0179;44.85;46.72;3231106
VXX;D;250103;0;46.0;46.3;44.09;44.21;3131761
VXX;D;250106;0;43.82;44.88;43.28;43.9357;3128170
VXX;D;250107;0;43.49;47.4;43.4;46.59;4937724
VXX;D;250108;0;47.08;48.61;45.93;46.37;5121810
VXX;D;250110;0;47.93;50.47;47.59;49.41;5351396
VXX;D;250113;0;51.11;51.5;48.12;48.5;4731938
VXX;D;250114;0;47.63;49.06;46.424;47.5;3566437
VXX;D;250115;0;45.05;45.155;43.43;43.54;6644374
VXX;D;250116;0;43.43;43.91;43.1125;43.6;3406291
VXX;D;250117;0;42.97;43.95;42.77;43.86;3797928
VXX;D;250121;0;43.03;43.4;41.98;42.11;4728967
VXX;D;250122;0;42.08;42.86;41.98;42.66;4182818
VXX;D;250123;0;42.55;42.61;41.7;41.95;5143752
VXX;D;250124;0;41.61;42.15;41.46;41.72;3268988
VXX;D;250127;0;46.7;46.92;43.94;44.59;11221323
VXX;D;250128;0;44.0;45.21;42.735;43.01;4694838
VXX;D;250129;0;42.9;44.56;42.66;42.81;3539087
VXX;D;250130;0;42.3;43.24;42.16;42.68;2904720
VXX;D;250131;0;42.14;44.72;41.92;44.12;6027412
VXX;D;250203;0;47.13;48.2;43.48;45.07;9402832
VXX;D;250204;0;44.52;45.07;43.42;43.71;4023943
VXX;D;250205;0;43.74;44.3;42.7;42.8;2946175
VXX;D;250206;0;42.39;43.33;42.34;42.53;2761546
VXX;D;250207;0;42.19;44.1157;42.13;44.04;3769935
VXX;D;250210;0;43.17;43.59;42.83;42.88;3325470
VXX;D;250211;0;43.14;43.33;42.56;43.005;3304491
VXX;D;250212;0;43.97;44.26;42.64;42.86;4100622
VXX;D;250213;0;42.81;43.2997;42.07;42.1;4399795
VXX;D;250214;0;42.0799;42.47;41.8299;41.96;3463174
VXX;D;250218;0;41.75;42.165;41.44;41.77;4183867
VXX;D;250219;0;42.2;42.2;41.28;41.32;3600677
VXX;D;250220;0;41.31;42.3;41.04;41.52;4329758
VXX;D;250221;0;41.51;44.865;41.49;44.51;12041426
VXX;D;250224;0;43.85;45.76;43.08;44.72;6483525
VXX;D;250225;0;45.0;47.03;44.02;44.95;11580065
VXX;D;250226;0;44.57;45.44;43.04;44.08;5346316
VXX;D;250227;0;43.48;46.79;43.25;46.58;5974477
VXX;D;250228;0;47.13;48.15;45.39;45.6;5612971
VXX;D;250303;0;44.51;50.7749;44.51;49.58;6523980
VXX;D;250304;0;51.57;54.5045;48.33;50.77;11130938
VXX;D;250305;0;50.23;51.75;48.27;48.45;8535139
VXX;D;250306;0;51.47;53.905;50.16;53.8;9887705
VXX;D;250307;0;53.39;55.34;51.02;51.23;6537689
VXX;D;250310;0;53.94;57.87;53.52;56.95;9415452
VXX;D;250311;0;57.32;60.275;55.94;56.87;7706111
VXX;D;250312;0;54.71;57.39;53.53;53.98;5567083
VXX;D;250313;0;54.16;57.57;53.22;56.47;7504202
VXX;D;250314;0;54.53;54.83;51.27;51.44;4565225
VXX;D;250317;0;50.943;50.95;49.22;49.55;5835131
VXX;D;250318;0;49.3;51.64;49.03;50.905;4505608
VXX;D;250319;0;50.41;50.81;48.0;49.145;4504799
VXX;D;250320;0;50.01;50.31;47.8941;48.3;3762434
VXX;D;250321;0;49.24;49.98;48.115;48.32;3122770
VXX;D;250324;0;46.71;46.74;45.16;45.24;4841057
VXX;D;250325;0;44.94;45.7899;44.85;45.58;3259842
VXX;D;250326;0;45.0;47.98;45.0;47.03;4692408
VXX;D;250327;0;47.68;48.46;46.585;47.3;3167644
VXX;D;250328;0;48.06;51.6999;47.47;51.53;5423129
VXX;D;250331;0;54.35;55.31;50.84;51.37;5389836
VXX;D;250401;0;52.17;54.0;50.69;51.42;3607050
VXX;D;250402;0;53.65;53.65;49.18;50.07;4315765
VXX;D;250403;0;57.51;62.61;55.93;62.41;11730478
VXX;D;250404;0;69.93;74.5;66.72;73.32;14608439
VXX;D;250407;0;81.74;84.82;68.23;74.92;15366001
VXX;D;250408;0;67.88;91.19;67.31;84.53;14088925
VXX;D;250409;0;87.18;89.23;63.35;66.83;14052012
VXX;D;250410;0;72.09;87.05;69.61;79.635;19009625
VXX;D;250411;0;81.64;85.79;76.64;77.12;9737035
VXX;D;250414;0;70.52;75.75;68.07;68.41;6892102
VXX;D;250415;0;68.5;69.37;65.69;68.0;6523412
VXX;D;250416;0;70.66;75.31;68.39;73.63;6454587
VXX;D;250417;0;71.67;73.1;70.9403;71.47;4224836
VXX;D;250421;0;72.25;77.62;72.06;75.98;4642280
VXX;D;250422;0;73.08;73.49;70.57;71.01;3358957
VXX;D;250423;0;67.61;70.7599;66.29;68.4;5389768
VXX;D;250424;0;67.82;68.04;65.62;65.86;4664327
VXX;D;250425;0;65.78;67.26;63.21;63.23;5278483
VXX;D;250428;0;62.32;66.105;62.32;63.68;3329373
VXX;D;250429;0;64.28;64.69;62.75;63.02;2270163
VXX;D;250430;0;65.22;68.47;64.02;64.64;4804770
VXX;D;250501;0;62.75;64.58;62.57;63.42;3071462
VXX;D;250502;0;62.17;62.7496;60.79;61.01;2894611
VXX;D;250505;0;62.0;62.64;60.95;62.13;2302996
VXX;D;250506;0;64.05;64.79;62.6925;64.55;2952448
VXX;D;250507;0;63.73;64.99;62.46;62.83;2471221
VXX;D;250508;0;61.78;62.2412;59.85;60.44;2781079
VXX;D;250509;0;60.17;60.63;59.28;59.95;2126956
VXX;D;250512;0;55.44;55.5;52.09;52.17;4974489
VXX;D;250513;0;51.36;51.9;50.285;51.82;3285214
VXX;D;250514;0;51.91;53.17;51.81;52.94;3257221
VXX;D;250515;0;53.43;53.975;51.99;52.07;2957933
VXX;D;250516;0;51.59;52.31;51.24;51.83;3215080
VXX;D;250519;0;53.88;54.235;52.07;52.47;2797192
VXX;D;250520;0;52.28;53.36;51.88;52.09;3441948
VXX;D;250521;0;53.14;56.375;52.16;55.66;4262681
VXX;D;250522;0;56.02;56.39;54.2109;55.1;2350964
VXX;D;250523;0;59.0;59.36;56.91;58.79;4513267
VXX;D;250527;0;55.13;55.8;52.8303;52.88;3532366
VXX;D;250528;0;52.765;53.88;52.76;53.49;1675437
VXX;D;250529;0;52.15;54.36;52.09;53.55;1655005
VXX;D;250530;0;54.25;55.96;53.26;53.83;3183449
VXX;D;250602;0;54.34;54.81;53.19;53.28;2255512
VXX;D;250603;0;53.03;53.265;51.93;52.11;1656373
VXX;D;250604;0;51.9;52.4794;51.76;52.02;1579144
VXX;D;250605;0;51.425;53.53;50.56;53.02;3476530
VXX;D;250606;0;51.58;51.75;50.655;50.81;2226911
VXX;D;250609;0;50.5;50.77;49.85;50.32;1753409
VXX;D;250610;0;50.28;50.53;49.7637;50.08;2362252
VXX;D;250611;0;49.18;51.29;48.67;50.51;4084235
VXX;D;250612;0;51.21;51.515;50.26;51.16;3328662
VXX;D;250613;0;53.585;56.0096;52.23;55.15;8097298
VXX;D;250616;0;52.97;52.98;50.84;51.29;4744077
VXX;D;250617;0;52.28;55.22;51.94;54.22;7640000
VXX;D;250618;0;54.24;54.86;51.87;52.9;6300000
VXX;D;250620;0;52.39;54.24;52.07;53.46;5590000
VXX;D;250623;0;53.31;55.57;52.61;52.79;6670000
VXX;D;250624;0;50.03;50.09;49.09;49.15;4740000
VXX;D;250625;0;48.6;49.36;48.48;48.52;3230000
VXX;D;250626;0;48.5;48.5;47.98;48.41;2980000
VXX;D;250627;0;47.88;49.29;47.84;48.27;3870000
VXX;D;250630;0;47.74;48.45;47.61;48.05;3300000
VXX;D;250701;0;48.34;48.4;47.53;48.04;3420000
VXX;D;250702;0;48.07;48.26;47.44;47.91;3400000
VXX;D;250703;0;47.06;47.63;46.81;47.57;2670000
VXX;D;250707;0;48.08;48.97;47.82;48.14;4530000
VXX;D;250708;0;47.13;47.31;46.55;46.85;3860000
VXX;D;250709;0;45.74;46.19;45.23;45.26;4530000
VXX;D;250710;0;45.09;45.39;44.77;44.95;3180000
VXX;D;250711;0;45.89;46.02;44.69;45.2;3460000
VXX;D;250714;0;45.67;45.95;45.36;45.87;4000000
VXX;D;250715;0;44.91;45.67;44.83;45.61;4750000
VXX;D;250716;0;45.48;48.1;45.22;45.91;8590000
VXX;D;250717;0;45.65;45.96;45.43;45.85;2800000
VXX;D;250718;0;45.24;45.64;45.01;45.01;4890000
VXX;D;250721;0;44.64;44.86;43.89;44.86;5080000
VXX;D;250722;0;44.59;45.77;44.41;44.65;3730000
VXX;D;250723;0;43.98;44.35;42.7;42.81;6670000
VXX;D;250724;0;42.51;42.81;42.16;42.68;3720000
VXX;D;250725;0;42.81;42.85;42.22;42.33;3470000
VXX;D;250728;0;41.45;41.74;41.14;41.15;4810000
VXX;D;250729;0;40.69;42.35;40.46;42.1;5370000
VXX;D;250730;0;41.94;43.0;41.55;42.39;5530000
VXX;D;250731;0;41.39;42.78;41.11;42.46;7020000
VXX;D;250801;0;44.53;46.97;44.49;45.91;17800000
VXX;D;250804;0;44.63;44.74;42.85;42.92;6240000
VXX;D;250805;0;42.64;44.53;42.64;43.25;5200000
VXX;D;250806;0;43.15;43.47;41.88;41.93;4310000
VXX;D;250807;0;41.36;42.9;41.2;42.21;4720000
VXX;D;250808;0;41.56;41.68;40.75;40.81;5890000
VXX;D;250811;0;40.67;41.23;40.36;41.0;4450000
VXX;D;250812;0;40.22;40.3;39.2;39.3;9670000
VXX;D;250813;0;38.73;39.31;38.65;39.02;4950000
VXX;D;250814;0;39.79;39.85;38.94;39.18;5260000
VXX;D;250815;0;38.91;39.36;38.78;39.04;6860000
VXX;D;250818;0;38.97;38.99;37.89;38.1;5750000
VXX;D;250819;0;37.67;39.03;37.64;38.82;7860000
VXX;D;250820;0;38.89;40.08;38.49;38.67;8380000
VXX;D;250821;0;39.14;39.81;38.83;39.27;5170000
VXX;D;250822;0;39.03;39.09;35.97;35.98;17180000
VXX;D;250825;0;36.38;36.62;35.85;36.14;4390000
VXX;D;250826;0;36.37;36.43;35.82;35.86;3030000
VXX;D;250827;0;36.0;36.49;35.6;36.01;5320000
VXX;D;250828;0;35.52;36.04;35.37;35.45;3860000
VXX;D;250829;0;35.46;36.6;35.28;36.27;6040000
VXX;D;250902;0;38.21;38.94;37.35;37.39;10110000
VXX;D;250903;0;37.17;37.26;36.44;36.46;6680000
VXX;D;250904;0;36.24;36.33;35.33;35.38;8660000
VXX;D;250905;0;34.56;36.49;34.5;35.47;13420000
VXX;D;250908;0;35.1;35.2;34.72;34.81;4250000
VXX;D;250909;0;34.96;35.42;34.6;34.64;5130000
VXX;D;250910;0;34.22;34.76;34.08;34.44;5960000
VXX;D;250911;0;33.9;34.11;33.64;33.68;6010000
VXX;D;250912;0;33.66;33.76;33.25;33.68;4620000
VXX;D;250915;0;33.28;34.03;33.25;33.91;6390000
VXX;D;250916;0;34.02;34.6;33.97;34.53;6230000
VXX;D;250917;0;34.25;34.28;32.79;33.32;10690000
VXX;D;250918;0;32.68;33.31;32.63;33.17;5040000
VXX;D;250919;0;32.88;33.69;32.88;33.18;4540000
VXX;D;250922;0;33.5;33.81;33.21;33.8;4450000
VXX;D;250923;0;33.68;34.76;33.68;34.2;7650000
VXX;D;250924;0;33.99;34.83;33.78;33.86;5550000
VXX;D;250925;0;34.51;34.87;33.5;34.3;8930000
VXX;D;250926;0;33.92;34.44;32.84;32.84;6550000
VXX;D;250929;0;32.72;33.52;32.68;33.27;5360000
VXX;D;250930;0;33.5;33.62;33.02;33.16;5090000
VXX;D;251001;0;33.44;33.49;32.86;32.97;5660000
VXX;D;251002;0;32.8;33.49;32.78;33.44;5370000
VXX;D;251003;0;33.2;33.71;33.08;33.25;7330000
VXX;D;251006;0;33.09;33.52;32.99;33.05;4570000
VXX;D;251007;0;33.0;34.03;32.86;33.77;6920000
VXX;D;251008;0;33.61;33.81;33.1;33.24;4670000
VXX;D;251009;0;33.0;33.81;32.95;33.23;6320000
VXX;D;251010;0;33.25;37.87;33.01;37.47;43850000
VXX;D;251013;0;35.36;35.69;34.41;34.62;11010000
VXX;D;251014;0;36.59;37.81;34.98;36.15;13620000
VXX;D;251015;0;35.27;37.47;35.01;36.58;10750000
VXX;D;251016;0;36.22;40.24;36.08;39.97;26360000
VXX;D;251017;0;39.22;40.83;36.77;36.95;19700000
VXX;D;251020;0;35.81;35.83;33.91;33.99;11360000
VXX;D;251021;0;34.3;34.86;33.46;33.72;7990000
VXX;D;251022;0;33.9;36.03;33.73;34.25;13320000
VXX;D;251023;0;34.37;34.56;33.42;33.47;5250000
VXX;D;251024;0;32.67;33.26;32.57;33.08;5960000
VXX;D;251027;0;32.03;32.41;31.84;32.0;7530000
VXX;D;251028;0;31.97;32.99;31.97;32.93;4980000
VXX;D;251029;0;32.68;33.59;32.29;33.57;7330000
VXX;D;251030;0;33.12;33.9;32.76;33.83;6680000
VXX;D;251031;0;33.08;34.68;33.03;34.0;6450000
VXX;D;251103;0;33.57;34.71;33.44;33.68;4860000
VXX;D;251104;0;34.85;35.31;34.08;34.89;8220000
VXX;D;251105;0;34.89;35.04;33.19;33.66;6230000
VXX;D;251106;0;33.87;35.51;33.69;34.99;10240000
VXX;D;251107;0;35.99;37.07;34.7;34.81;12330000
VXX;D;251110;0;33.42;33.58;32.77;32.85;7640000
VXX;D;251111;0;32.9;32.98;32.58;32.78;3930000
VXX;D;251112;0;32.5;33.33;32.5;32.91;5000000
VXX;D;251113;0;33.36;35.76;33.03;35.22;12790000
VXX;D;251114;0;36.21;36.78;33.96;34.57;13790000
VXX;D;251117;0;35.2;36.9;34.29;36.35;10110000
VXX;D;251118;0;37.4;38.63;36.33;37.53;17190000
VXX;D;251119;0;37.56;38.01;35.87;36.83;11100000
VXX;D;251120;0;34.33;39.71;34.09;39.48;32810000
VXX;D;251121;0;38.36;40.52;36.9;37.32;23540000
VXX;D;251124;0;36.79;36.87;34.58;34.78;10010000
VXX;D;251125;0;34.69;35.99;33.6;33.68;9890000
VXX;D;251126;0;33.3;33.43;32.58;32.77;7120000
VXX;D;251128;0;32.66;32.67;32.07;32.1;4380000
VXX;D;251201;0;32.87;32.87;31.6;32.06;8180000
VXX;D;251202;0;31.75;32.05;31.5;31.7;4370000
VXX;D;251203;0;31.92;32.02;31.3;31.42;5380000
VXX;D;251204;0;31.22;31.63;31.02;31.09;4980000
VXX;D;251205;0;30.95;31.18;30.66;30.72;5050000
VXX;D;251208;0;30.64;31.52;30.64;31.08;5620000
VXX;D;251209;0;31.25;31.3;30.77;31.24;4240000
VXX;D;251210;0;31.37;31.55;29.88;30.02;8400000
VXX;D;251211;0;30.3;30.85;29.46;29.48;7340000
VXX;D;251212;0;29.35;30.9;29.11;29.53;12510000
VXX;D;251215;0;29.25;30.24;29.16;29.56;8600000
VXX;D;251216;0;29.7;30.2;29.25;29.53;10720000
VXX;D;251217;0;29.31;30.08;29.02;29.99;9190000
VXX;D;251218;0;29.22;29.67;28.78;28.94;9020000
VXX;D;251219;0;28.7;28.7;27.81;27.86;6560000
VXX;D;251222;0;27.38;27.46;26.93;26.99;10510000
VXX;D;251223;0;27.16;27.16;26.89;27.1;5800000
VXX;D;251224;0;26.98;27.14;26.88;27.06;3380000
VXX;D;251226;0;26.91;27.32;26.88;26.97;4960000
VXX;D;251229;0;27.22;27.23;26.43;26.67;7680000
VXX;D;251230;0;26.61;26.61;26.15;26.28;6280000
VXX;D;251231;0;26.27;26.67;26.09;26.47;5690000
VXX;D;260102;0;26.08;26.53;25.93;26.1;6190000
VXX;D;260105;0;25.85;26.38;25.77;26.38;5820000
VXX;D;260106;0;26.3;26.37;25.96;26.02;6020000
VXX;D;260107;0;26.17;26.61;26.14;26.44;7640000
VXX;D;260108;0;26.57;26.63;26.02;26.25;6360000
VXX;D;260109;0;26.13;26.43;25.64;25.75;8010000
VXX;D;260112;0;26.33;26.33;25.78;25.84;6120000
VXX;D;260113;0;25.72;26.75;25.69;26.53;11550000
VXX;D;260114;0;27.17;27.85;26.88;27.13;28130000
VXX;D;260115;0;26.25;26.49;26.02;26.32;10550000
VXX;D;260116;0;26.15;26.65;26.06;26.42;9560000
VXX;D;260120;0;28.73;29.88;27.69;29.38;24210000
VXX;D;260121;0;28.16;28.57;26.4;26.76;22860000
VXX;D;260122;0;26.29;26.69;26.0;26.0;8430000
VXX;D;260123;0;26.35;26.6;25.84;26.53;9290000
VXX;D;260126;0;26.45;26.61;26.14;26.57;7700000
VXX;D;260127;0;26.49;26.94;26.25;26.94;5840000
VXX;D;260128;0;26.82;27.31;26.55;26.87;9220000
VXX;D;260129;0;27.3;28.77;27.1;27.23;12090000
VXX;D;260130;0;27.43;27.87;26.77;27.5;9080000
VXX;D;260202;0;27.23;27.3;26.01;26.12;7950000
VXX;D;260203;0;26.28;28.45;26.19;27.27;12650000
VXX;D;260204;0;27.09;28.84;26.91;27.65;15820000
VXX;D;260205;0;28.75;29.77;28.07;29.35;17610000
VXX;D;260206;0;28.48;28.58;27.34;27.62;9950000
VXX;D;260209;0;27.51;27.63;26.51;26.6;7460000
VXX;D;260210;0;26.71;27.19;26.54;27.17;7660000
VXX;D;260211;0;26.52;27.75;26.48;27.12;8199999
VXX;D;260212;0;26.86;28.92;26.66;28.79;15060000
VXX;D;260213;0;28.81;29.75;27.76;29.25;18750000
VXX;D;260217;0;29.48;30.22;28.08;28.27;15670000
VXX;D;260218;0;28.35;28.67;27.63;28.26;9410000
VXX;D;260219;0;29.05;29.57;28.75;28.98;9430000
VXX;D;260220;0;29.54;29.68;28.02;28.37;13980000
VXX;D;260223;0;28.44;29.65;28.03;29.44;10480000
VXX;D;260224;0;29.43;29.75;28.35;28.49;5820000
VXX;D;260225;0;27.94;28.06;27.37;27.38;5720000
VXX;D;260226;0;27.27;28.84;27.23;27.72;10280000
VXX;D;260227;0;29.17;29.5;28.34;28.9;10340000
VXX;D;260302;0;30.59;30.66;28.72;29.26;12950000
VXX;D;260303;0;31.53;33.69;29.76;30.48;25070000
VXX;D;260304;0;30.29;30.51;28.99;29.47;10340000
VXX;D;260305;0;30.35;32.73;29.86;31.37;17880000
VXX;D;260306;0;33.82;35.76;32.89;35.67;24470000
VXX;D;260309;0;36.1;37.43;31.67;32.28;27260000
VXX;D;260310;0;32.31;33.88;30.75;33.71;15220000
VXX;D;260311;0;33.26;33.81;32.19;32.26;10830000
VXX;D;260312;0;33.81;34.6;33.3;34.45;16730000
VXX;D;260313;0;33.6;35.17;33.01;35.1;14500000
VXX;D;260316;0;33.8;33.84;32.36;32.46;13500000
VXX;D;260317;0;31.89;32.28;31.4;31.99;10370000
VXX;D;260318;0;32.99;34.8;32.79;34.68;15420000
VXX;D;260319;0;36.33;36.71;32.97;33.77;20070000
VXX;D;260320;0;33.92;36.58;33.77;35.97;19080000
VXX;D;260323;0;33.58;35.14;32.73;34.33;17510000
VXX;D;260324;0;35.32;35.54;33.7;35.01;16079999
VXX;D;260325;0;34.08;35.17;33.77;34.25;11190000
VXX;D;260326;0;34.98;36.81;34.53;36.62;13240000
VXX;D;260327;0;37.34;39.8;37.17;39.41;16450000
VXX;D;260330;0;37.91;39.93;37.88;39.16;15820000
VXX;D;260331;0;37.33;38.11;35.35;35.7;18400000
VXX;D;260401;0;35.01;35.74;34.21;34.73;15110000
VXX;D;260402;0;36.84;37.21;34.46;34.7;13080000
VXX;D;260406;0;34.8;34.8;33.67;33.88;6900000
VXX;D;260407;0;34.66;36.33;34.54;35.02;16379999
VXX;D;260408;0;31.49;32.83;31.05;31.66;12220000
VXX;D;260409;0;31.85;31.97;30.37;30.39;8160000
VXX;D;260410;0;30.22;31.11;30.09;30.77;5930000
VXX;D;260413;0;31.16;31.3;29.57;29.58;7450000
VXX;D;260414;0;28.82;29.42;28.77;29.22;7640000
VXX;D;260415;0;28.96;29.62;28.92;29.33;5210000
VXX;D;260416;0;29.34;29.98;29.04;29.3;7110000
VXX;D;260417;0;28.58;28.99;28.37;28.98;8330000
VXX;D;260420;0;29.29;29.87;29.2;29.33;7600000
VXX;D;260421;0;29.3;30.4;29.25;29.89;7330000
VXX;D;260422;0;29.19;29.88;29.11;29.55;5290000
VXX;D;260423;0;29.72;30.94;29.43;29.5;11410000
VXX;D;260424;0;29.45;29.85;29.07;29.79;8310000
VXX;D;260427;0;29.48;29.63;28.78;28.89;5220000
VXX;D;260428;0;29.29;29.44;28.31;28.33;7150000
VXX;D;260429;0;28.38;29.31;28.28;29.02;5930000
VXX;D;260430;0;28.67;29.08;28.08;28.19;6200000
