<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;190305;000000;2794.41;2796.44;2782.97;2789.65;16514
SPX;D;190306;000000;2790.27;2790.27;2768.69;2771.45;17674
SPX;D;190307;000000;2766.53;2766.56;2739.09;2748.93;16172
SPX;D;190308;000000;2727.92;2744.13;2722.27;2743.07;18182
SPX;D;190311;000000;2747.61;2784;2747.61;2783.3;15535
SPX;D;190312;000000;2787.34;2798.32;2786.73;2791.52;18732
SPX;D;190313;000000;2799.78;2821.13;2799.78;2810.92;16380
SPX;D;190314;000000;2810.38;2815;2803.46;2808.48;16003
SPX;D;190315;000000;2810.79;2830.73;2810.79;2822.48;16617
SPX;D;190318;000000;2822.61;2835.41;2821.99;2832.94;18582
SPX;D;190319;000000;2840.76;2852.42;2823.27;2832.57;18944
SPX;D;190320;000000;2831.34;2843.54;2812.54;2824.23;18822
SPX;D;190321;000000;2819.72;2860.31;2817.38;2854.88;19497
SPX;D;190322;000000;2844.52;2846.16;2800.47;2800.71;19009
SPX;D;190325;000000;2796.01;2809.79;2785.02;2798.36;18208
SPX;D;190326;000000;2812.66;2829.87;2803.99;2818.46;19592
SPX;D;190327;000000;2819.72;2825.56;2787.72;2805.37;16890
SPX;D;190328;000000;2809.4;2819.71;2798.77;2815.44;16312
SPX;D;190329;000000;2828.27;2836.03;2819.23;2834.4;18004
SPX;D;190401;000000;2852.83;2869.4;2851.93;2867.19;16701
SPX;D;190402;000000;2868.24;2872.9;2858.75;2867.24;18291
SPX;D;190403;000000;2876.09;2885.18;2865.17;2873.4;13940
SPX;D;190404;000000;2873.99;2881.28;2867.14;2879.39;17984
SPX;D;190405;000000;2884.16;2893.24;2882.99;2892.74;17942
SPX;D;190408;000000;2888.46;2895.95;2880.78;2895.77;14634
SPX;D;190409;000000;2886.58;2886.88;2873.33;2878.2;16271
SPX;D;190410;000000;2881.37;2889.71;2879.13;2888.21;18067
SPX;D;190411;000000;2891.92;2893.42;2881.99;2888.32;18268
SPX;D;190412;000000;2900.86;2910.54;2898.37;2907.41;18550
SPX;D;190415;000000;2908.32;2909.57;2896.58;2905.58;11132
SPX;D;190416;000000;2912.26;2916.06;2900.71;2907.06;18868
SPX;D;190417;000000;2917.51;2918;2895.45;2900.45;19451
SPX;D;190418;000000;2904.81;2908.4;2891.9;2905.03;18683
SPX;D;190422;000000;2898.78;2909.51;2896.35;2907.97;17982
SPX;D;190423;000000;2909.99;2936.31;2908.53;2933.68;18532
SPX;D;190424;000000;2934;2936.83;2926.05;2927.25;18676
SPX;D;190425;000000;2928.99;2933.1;2912.84;2926.17;18218
SPX;D;190426;000000;2925.81;2939.88;2917.56;2939.88;18571
SPX;D;190429;000000;2940.58;2949.52;2939.35;2943.03;18321
SPX;D;190430;000000;2938.07;2948.22;2924.11;2945.83;19141
SPX;D;190501;000000;2952.33;2954.13;2923.46;2923.73;19445
SPX;D;190502;000000;2922.16;2931.68;2900.5;2917.52;20197
SPX;D;190503;000000;2929.21;2947.85;2929.21;2945.64;18552
SPX;D;190506;000000;2903.13;2937.32;2898.21;2932.47;19546
SPX;D;190507;000000;2913.03;2913.03;2862.6;2884.05;20842
SPX;D;190508;000000;2879.61;2897.96;2873.28;2879.42;18098
SPX;D;190509;000000;2859.84;2875.97;2836.4;2870.72;19397
SPX;D;190510;000000;2863.1;2891.31;2825.39;2881.4;20185
SPX;D;190513;000000;2840.19;2840.19;2801.43;2811.87;19682
SPX;D;190514;000000;2820.12;2852.54;2820.12;2834.41;19410
SPX;D;190515;000000;2820.38;2858.68;2815.08;2850.96;18027
SPX;D;190516;000000;2855.8;2892.15;2855.8;2876.32;19115
SPX;D;190517;000000;2858.6;2885.48;2854.23;2859.53;19717
SPX;D;190520;000000;2841.94;2853.86;2831.33;2840.23;17760
SPX;D;190521;000000;2855.9;2868.75;2855.18;2864.36;17555
SPX;D;190522;000000;2856.06;2863.18;2851.11;2856.27;18840
SPX;D;190523;000000;2836.7;2836.7;2805.49;2822.24;17136
SPX;D;190524;000000;2832.41;2841.36;2820.19;2826.06;18657
SPX;D;190528;000000;2830.03;2840.51;2802.02;2802.39;18785
SPX;D;190529;000000;2790.25;2792.03;2766.06;2783.02;18995
SPX;D;190530;000000;2786.94;2799;2776.74;2788.86;19031
SPX;D;190531;000000;2766.15;2768.98;2750.52;2752.06;18024
SPX;D;190603;000000;2751.53;2763.07;2728.94;2744.45;17835
SPX;D;190604;000000;2762.64;2804.49;2762.64;2803.27;17580
SPX;D;190605;000000;2818.09;2827.18;2800.92;2826.15;16481
SPX;D;190606;000000;2833.31;2852.1;2822.45;2843.49;15224
SPX;D;190607;000000;2852.87;2884.97;2852.87;2873.34;16812
SPX;D;190610;000000;2885.83;2904.77;2885.51;2886.73;18924
SPX;D;190611;000000;2903.27;2910.61;2878.53;2885.72;17941
SPX;D;190612;000000;2882.92;2888.57;2874.68;2879.84;16798
SPX;D;190613;000000;2887.01;2894.87;2881.99;2891.64;17195
SPX;D;190614;000000;2886.82;2894.45;2879.62;2886.98;16856
SPX;D;190617;000000;2889.7;2897.27;2887.3;2889.67;17630
SPX;D;190618;000000;2906.71;2930.79;2905.44;2917.75;16748
SPX;D;190619;000000;2920.55;2931.73;2914.34;2926.46;14628
SPX;D;190620;000000;2951.43;2958.06;2931.5;2954.18;15740
SPX;D;190621;000000;2952.71;2963.47;2946.87;2950.46;15092
SPX;D;190624;000000;2951.42;2954.47;2944.05;2945.35;17798
SPX;D;190625;000000;2945.78;2946.52;2916.01;2917.38;17645
SPX;D;190626;000000;2926.43;2932.59;2912.99;2913.78;19068
SPX;D;190627;000000;2919.66;2929.3;2918.85;2924.92;16873
SPX;D;190628;000000;2933.76;2943.98;2929.05;2941.76;17129
SPX;D;190701;000000;2971.41;2977.93;2952.22;2964.33;18047
SPX;D;190702;000000;2964.66;2973.11;2955.92;2973.01;17694
SPX;D;190703;000000;2978.08;2995.84;2978.08;2995.82;9412
SPX;D;190705;000000;2984.25;2994.03;2967.97;2990.41;18104
SPX;D;190708;000000;2979.77;2980.76;2970.09;2975.95;18247
SPX;D;190709;000000;2965.52;2981.9;2963.44;2979.63;17966
SPX;D;190710;000000;2989.3;3002.98;2984.62;2993.07;18814
SPX;D;190711;000000;2999.62;3002.33;2988.8;2999.91;18679
SPX;D;190712;000000;3003.36;3013.92;3001.87;3013.77;18039
SPX;D;190715;000000;3017.8;3017.8;3008.77;3014.3;17854
SPX;D;190716;000000;3012.13;3015.02;3001.15;3004.04;18630
SPX;D;190717;000000;3005.1;3005.26;2984.25;2984.42;18232
SPX;D;190718;000000;2978.87;2998.28;2973.09;2995.11;18970
SPX;D;190719;000000;3004.26;3006.02;2975.86;2976.61;19062
SPX;D;190722;000000;2981.93;2990.71;2976.65;2985.03;18191
SPX;D;190723;000000;2994.74;3005.9;2988.56;3005.47;18676
SPX;D;190724;000000;2998.77;3019.57;2996.82;3019.56;18550
SPX;D;190725;000000;3016.26;3016.31;2997.24;3003.67;19383
SPX;D;190726;000000;3013.25;3027.98;3012.59;3025.86;18416
SPX;D;190729;000000;3024.47;3025.61;3014.3;3020.97;18459
SPX;D;190730;000000;3009.51;3017.19;3007.3;3012.26;16423
SPX;D;190731;000000;3016.22;3017.4;2958.08;2983.61;17781
SPX;D;190801;000000;2980.32;3013.59;2945.23;2957.24;18241
SPX;D;190802;000000;2943.9;2945.44;2914.11;2927.21;17110
SPX;D;190805;000000;2898.07;2898.07;2822.12;2847.56;19698
SPX;D;190806;000000;2861.18;2884.01;2847.42;2881.41;19401
SPX;D;190807;000000;2858.65;2892.16;2826.13;2884.71;19206
SPX;D;190808;000000;2896.21;2938.72;2894.47;2936.11;18638
SPX;D;190809;000000;2930.51;2935.75;2900.59;2922.4;16399
SPX;D;190812;000000;2907.07;2907.58;2873.89;2882.33;18891
SPX;D;190813;000000;2880.72;2943.21;2877.05;2924.17;16816
SPX;D;190814;000000;2894.15;2894.15;2839.64;2845.75;19924
SPX;D;190815;000000;2846.2;2856.67;2825.51;2851.32;18926
SPX;D;190816;000000;2864.74;2891.49;2864.74;2888.45;16235
SPX;D;190819;000000;2913.48;2931;2913.48;2925.7;18450
SPX;D;190820;000000;2919.01;2923.63;2899.6;2900.51;19163
SPX;D;190821;000000;2922.04;2928.73;2918.26;2924.43;18418
SPX;D;190822;000000;2930.94;2939.08;2904.51;2922.95;18943
SPX;D;190823;000000;2911.07;2927.01;2834.97;2847.11;19994
SPX;D;190826;000000;2866.7;2878.87;2856;2878.38;19311
SPX;D;190827;000000;2893.14;2898.79;2860.59;2869.16;19989
SPX;D;190828;000000;2861.28;2890.03;2853.05;2887.94;18976
SPX;D;190829;000000;2910.37;2930.5;2905.68;2924.58;18611
SPX;D;190830;000000;2937.09;2940.43;2913.32;2926.46;18765
SPX;D;190903;000000;2909.01;2914.39;2891.98;2906.27;19248
SPX;D;190904;000000;2924.67;2938.84;2921.86;2937.78;18339
SPX;D;190905;000000;2960.6;2985.86;2960.6;2976;18776
SPX;D;190906;000000;2980.33;2985.03;2972.51;2978.71;18330
SPX;D;190909;000000;2989.08;2989.43;2969.39;2978.43;19530
SPX;D;190910;000000;2971.01;2979.39;2957.01;2979.39;19892
SPX;D;190911;000000;2981.41;3000.93;2975.5;3000.93;19294
SPX;D;190912;000000;3009.08;3020.74;3000.92;3009.57;18664
SPX;D;190913;000000;3012.21;3017.33;3002.9;3007.39;19290
SPX;D;190916;000000;2996.41;3002.19;2990.67;2997.96;18872
SPX;D;190917;000000;2995.67;3006.21;2993.73;3005.7;18329
SPX;D;190918;000000;3001.5;3007.83;2978.57;3006.73;19062
SPX;D;190919;000000;3010.36;3021.99;3003.16;3006.79;18670
SPX;D;190920;000000;3008.42;3016.37;2984.68;2992.07;19394
SPX;D;190923;000000;2983.5;2999.15;2982.29;2991.78;18384
SPX;D;190924;000000;3002.43;3007.98;2957.73;2966.6;19969
SPX;D;190925;000000;2968.35;2989.7;2953.91;2984.87;18935
SPX;D;190926;000000;2985.73;2987.28;2963.71;2977.62;18770
SPX;D;190927;000000;2985.47;2987.25;2945.53;2961.79;19104
SPX;D;190930;000000;2967.07;2983.85;2967.07;2976.74;18338
SPX;D;191001;000000;2983.69;2992.53;2938.83;2940.25;18791
SPX;D;191002;000000;2922.98;2922.98;2874.93;2887.61;19713
SPX;D;191003;000000;2885.52;2910.93;2855.96;2910.63;18460
SPX;D;191004;000000;2918.56;2953.74;2918.56;2952.01;18513
SPX;D;191007;000000;2944.23;2959.4;2935.68;2938.79;18589
SPX;D;191008;000000;2920.4;2925.47;2892.66;2893.06;19061
SPX;D;191009;000000;2911.1;2929.32;2907.41;2919.4;18527
SPX;D;191010;000000;2918.55;2948.46;2917.12;2938.13;18561
SPX;D;191011;000000;2966.03;2992.97;2966.03;2970.27;18514
SPX;D;191014;000000;2965.81;2972.84;2962.94;2966.15;17570
SPX;D;191015;000000;2973.61;3003.28;2973.61;2995.68;17792
SPX;D;191016;000000;2989.68;2997.54;2985.2;2989.69;17199
SPX;D;191017;000000;3000.77;3008.29;2991.79;2997.95;17796
SPX;D;191018;000000;2996.84;3000;2976.31;2986.2;18959
SPX;D;191021;000000;2996.48;3007.33;2995.35;3006.72;17447
SPX;D;191022;000000;3010.73;3014.57;2995.04;2995.99;17750
SPX;D;191023;000000;2994.01;3004.78;2991.21;3004.52;18203
SPX;D;191024;000000;3015.13;3016.07;3000.42;3010.29;18861
SPX;D;191025;000000;3003.32;3027.39;3001.94;3022.55;18638
SPX;D;191028;000000;3032.12;3044.08;3032.12;3039.42;18489
SPX;D;191029;000000;3035.39;3047.87;3034.81;3036.89;18998
SPX;D;191030;000000;3039.74;3050.09;3028.51;3046.77;18933
SPX;D;191031;000000;3046.9;3046.9;3023.19;3037.56;19430
SPX;D;191101;000000;3050.72;3066.92;3050.72;3066.91;18413
SPX;D;191104;000000;3078.96;3085.2;3074.87;3078.27;18615
SPX;D;191105;000000;3080.8;3083.87;3072.15;3074.62;18363
SPX;D;191106;000000;3075.1;3076.79;3065.96;3076.78;18187
SPX;D;191107;000000;3087.02;3097.74;3080.23;3085.18;18464
SPX;D;191108;000000;3081.25;3093.09;3073.87;3093.08;17779
SPX;D;191111;000000;3080.33;3088.33;3075.82;3087.01;17622
SPX;D;191112;000000;3089.28;3102.61;3084.73;3091.84;18196
SPX;D;191113;000000;3084.18;3098.06;3078.8;3094.04;18683
SPX;D;191114;000000;3090.75;3098.2;3083.26;3096.63;18409
SPX;D;191115;000000;3107.92;3120.46;3104.6;3120.46;18262
SPX;D;191118;000000;3117.91;3124.17;3112.06;3119.38;31691
SPX;D;191119;000000;3127.45;3127.64;3113.47;3120.18;18317
SPX;D;191120;000000;3114.45;3118.97;3091.43;3108.46;18894
SPX;D;191121;000000;3108.49;3110.11;3094.55;3103.54;18222
SPX;D;191122;000000;3111.26;3112.87;3099.26;3110.29;17894
SPX;D;191125;000000;3117.44;3133.77;3117.44;3133.64;17457
SPX;D;191126;000000;3134.07;3142.69;3131;3140.52;17826
SPX;D;191127;000000;3145.49;3154.26;3143.41;3153.63;17417
SPX;D;191129;000000;3147.18;3150.3;3139.34;3140.98;9297
SPX;D;191202;000000;3143.85;3144.31;3110.78;3113.87;18505
SPX;D;191203;000000;3087.41;3094.97;3070.42;3093.2;18430
SPX;D;191204;000000;3103.5;3119.38;3102.53;3112.76;17993
SPX;D;191205;000000;3119.21;3119.45;3103.76;3117.43;18029
SPX;D;191206;000000;3134.62;3150.6;3134.62;3145.91;17465
SPX;D;191209;000000;3141.2;3148.87;3135.46;3135.96;18150
SPX;D;191210;000000;3135.36;3142.12;3126.64;3132.52;18072
SPX;D;191211;000000;3135.75;3143.69;3133.21;3141.63;17820
SPX;D;191212;000000;3141.07;3176.28;3138.47;3168.57;18501
SPX;D;191213;000000;3166.65;3182.52;3156.51;3168.8;17259
SPX;D;191216;000000;3183.63;3197.71;3183.63;3191.45;17924
SPX;D;191217;000000;3195.4;3198.22;3191.03;3192.52;18050
SPX;D;191218;000000;3195.21;3198.48;3191.14;3191.14;17720
SPX;D;191219;000000;3192.32;3205.46;3192.32;3205.37;17518
SPX;D;191220;000000;3223.33;3225.65;3216.03;3221.22;17936
SPX;D;191223;000000;3226.05;3227.78;3222.3;3224.01;17167
SPX;D;191224;000000;3225.45;3226.43;3220.51;3223.38;9353
SPX;D;191226;000000;3227.2;3240.08;3227.2;3239.91;16635
SPX;D;191227;000000;3247.23;3247.93;3234.37;3240.02;17743
SPX;D;191230;000000;3240.09;3240.92;3216.57;3221.29;18667
SPX;D;191231;000000;3215.18;3231.72;3212.03;3230.78;17630
SPX;D;200102;000000;3244.67;3258.03;3235.53;3257.85;18451
SPX;D;200103;000000;3226.36;3246.15;3222.82;3234.85;18596
SPX;D;200106;000000;3217.55;3246.84;3214.64;3246.28;18618
SPX;D;200107;000000;3241.86;3244.91;3232.43;3237.18;18631
SPX;D;200108;000000;3238.59;3267.07;3236.82;3253.05;18317
SPX;D;200109;000000;3266.03;3275.58;3263.67;3274.7;18723
SPX;D;200110;000000;3282.07;3282.99;3260.86;3265.35;18888
SPX;D;200113;000000;3272.06;3288.13;3268.43;3288.13;18118
SPX;D;200114;000000;3285.35;3294.25;3277.19;3283.15;19112
SPX;D;200115;000000;3282.27;3298.66;3280.69;3289.29;19237
SPX;D;200116;000000;3302.97;3317.05;3302.82;3316.81;18208
SPX;D;200117;000000;3323.66;3329.88;3318.86;3329.62;18474
SPX;D;200121;000000;3321.03;3329.79;3316.61;3320.79;19068
SPX;D;200122;000000;3330.02;3337.77;3320.04;3321.75;18731
SPX;D;200123;000000;3315.75;3326.88;3301.87;3325.54;18480
SPX;D;200124;000000;3333.1;3333.18;3281.53;3295.47;20449
SPX;D;200127;000000;3235.71;3258.85;3234.72;3243.63;19345
SPX;D;200128;000000;3255.35;3285.78;3253.22;3276.24;19245
SPX;D;200129;000000;3289.46;3293.47;3271.89;3273.4;19652
SPX;D;200130;000000;3256.45;3285.91;3242.89;3283.66;19242
SPX;D;200131;000000;3278.22;3278.93;3214.68;3225.52;19174
SPX;D;200203;000000;3235.66;3268.44;3235.66;3248.92;19593
SPX;D;200204;000000;3280.61;3306.92;3280.61;3297.59;19234
SPX;D;200205;000000;3324.91;3337.58;3313.81;3334.69;18917
SPX;D;200206;000000;3346.11;3347.96;3334.59;3345.78;18919
SPX;D;200207;000000;3335.54;3341.26;3322.12;3327.71;18991
SPX;D;200210;000000;3318.28;3352.26;3317.77;3352.09;19001
SPX;D;200211;000000;3365.87;3375.63;3352.72;3357.75;19927
SPX;D;200212;000000;3370.5;3381.47;3369.72;3379.45;19234
SPX;D;200213;000000;3365.9;3385.09;3360.52;3373.94;19616
SPX;D;200214;000000;3378.08;3380.69;3366.15;3380.16;19179
SPX;D;200218;000000;3369.04;3375.01;3355.61;3370.29;19276
SPX;D;200219;000000;3380.39;3393.52;3378.93;3386.15;18481
SPX;D;200220;000000;3380.29;3389.15;3341.24;3373.23;20069
SPX;D;200221;000000;3360.5;3360.76;3328.45;3337.75;19460
SPX;D;200224;000000;3257.61;3259.73;3214.65;3225.89;18795
SPX;D;200225;000000;3238.94;3246.53;3118.77;3128.21;16065
SPX;D;200226;000000;3139.9;3182.45;3108.99;3116.39;16624
SPX;D;200227;000000;3054.31;3097.07;2978.36;2978.76;12732
SPX;D;200228;000000;2895.97;2959.72;2856.09;2954.22;10223
SPX;D;200302;000000;2974.28;3090.53;2945.19;3090.23;15265
SPX;D;200303;000000;3096.46;3136.66;2976.88;3003.37;11995
SPX;D;200304;000000;3053.1;3130.82;3034.38;3130.12;17877
SPX;D;200305;000000;3062.7;3082.66;2999.84;3023.94;18198
SPX;D;200306;000000;2939.69;2985.93;2901.54;2972.37;13855
SPX;D;200309;000000;2863.89;2863.89;2734.43;2746.56;8042
SPX;D;200310;000000;2836.32;2882.24;2734;2882.23;5241
SPX;D;200311;000000;2808.65;2816.36;2707.53;2741.38;7224
SPX;D;200312;000000;2630.86;2660.76;2479.68;2480.64;5048
SPX;D;200313;000000;2618.85;2711.04;2492.37;2711.02;6565
SPX;D;200316;000000;2489.5;2562.8;2381.06;2386.13;10879
SPX;D;200317;000000;2425.66;2553.93;2367.43;2529.19;11439
SPX;D;200318;000000;2436.5;2453.57;2280.68;2398.1;8193
SPX;D;200319;000000;2393.48;2466.72;2319.98;2409.39;10749
SPX;D;200320;000000;2432.04;2452.92;2295.75;2304.92;11068
SPX;D;200323;000000;2274.69;2300.47;2192.07;2237.4;8853
SPX;D;200324;000000;2344.44;2449.67;2344.44;2447.33;13588
SPX;D;200325;000000;2457.77;2571.42;2407.69;2475.56;13072
SPX;D;200326;000000;2501.29;2637;2501.21;2630.07;15329
SPX;D;200327;000000;2555.87;2615.82;2520.66;2541.47;17485
SPX;D;200330;000000;2558.98;2631.8;2545.29;2626.65;18102
SPX;D;200331;000000;2615.96;2641.39;2571.15;2584.59;16247
SPX;D;200401;000000;2488.08;2522.68;2447.49;2470.5;17454
SPX;D;200402;000000;2461.79;2532.94;2455.87;2526.9;15573
SPX;D;200403;000000;2516.5;2538.06;2460.19;2488.65;19282
SPX;D;200406;000000;2578.28;2676.55;2574.93;2663.68;18134
SPX;D;200407;000000;2738.65;2755.18;2659.41;2659.41;17838
SPX;D;200408;000000;2687.64;2760.46;2663.3;2749.98;20494
SPX;D;200409;000000;2776.99;2818.12;2762.44;2789.82;16736
SPX;D;200413;000000;2782.46;2782.46;2721.17;2761.63;20550
SPX;D;200414;000000;2805.1;2850.43;2805.1;2846.06;18697
SPX;D;200415;000000;2795.64;2801.73;2761.56;2783.36;19054
SPX;D;200416;000000;2799.34;2806.51;2764.51;2799.55;18990
SPX;D;200417;000000;2842.43;2879.21;2830.88;2874.56;18661
SPX;D;200420;000000;2831.7;2868.89;2820.43;2823.16;20425
SPX;D;200421;000000;2784.81;2785.54;2727.1;2736.56;18208
SPX;D;200422;000000;2787.89;2813.69;2775.95;2799.31;19517
SPX;D;200423;000000;2811.14;2844.9;2794.26;2797.8;18995
SPX;D;200424;000000;2812.64;2842.71;2791.76;2836.7;19554
SPX;D;200427;000000;2854.65;2887.72;2852.89;2878.48;21011
SPX;D;200428;000000;2917.51;2921.15;2860.71;2863.39;21392
SPX;D;200429;000000;2918.46;2954.86;2912.16;2939.51;21355
SPX;D;200430;000000;2921.32;2928.55;2892.47;2912.43;18992
SPX;D;200501;000000;2856.95;2866.27;2821.61;2830.71;21726
SPX;D;200504;000000;2815.01;2844.24;2797.85;2842.74;21259
SPX;D;200505;000000;2868.88;2898.23;2863.55;2868.44;20920
SPX;D;200506;000000;2883.14;2891.11;2847.65;2848.42;21222
SPX;D;200507;000000;2884.63;2901.92;2876.48;2881.19;20644
SPX;D;200508;000000;2908.83;2932.16;2902.88;2929.8;20370
SPX;D;200511;000000;2915.46;2944.25;2903.44;2930.32;20694
SPX;D;200512;000000;2939.5;2945.82;2870.12;2870.12;17143
SPX;D;200513;000000;2864.07;2874.14;2793.15;2822.14;21184
SPX;D;200514;000000;2794.54;2852.8;2766.64;2852.5;21636
SPX;D;200515;000000;2829.95;2865.01;2816.78;2863.7;21391
SPX;D;200518;000000;2913.86;2968.09;2913.86;2953.91;21011
SPX;D;200519;000000;2948.59;2964.21;2922.35;2922.94;20994
SPX;D;200520;000000;2953.63;2980.29;2953.63;2971.55;21036
SPX;D;200521;000000;2969.95;2978.5;2938.57;2948.51;21162
SPX;D;200522;000000;2948.05;2956.76;2933.59;2955.45;20303
SPX;D;200526;000000;3004.08;3021.72;2988.17;2992;19464
SPX;D;200527;000000;3015.65;3036.25;2969.75;3036.13;21416
SPX;D;200528;000000;3047.39;3068.67;3023.4;3029.65;20656
SPX;D;200529;000000;3025.17;3049.14;3001.81;3049.14;20604
SPX;D;200601;000000;3038.78;3062.18;3031.54;3055.73;20548
SPX;D;200602;000000;3064.78;3081.07;3051.64;3080.82;20554
SPX;D;200603;000000;3098.9;3130.68;3098.9;3122.87;20672
SPX;D;200604;000000;3111.56;3128.91;3090.41;3112.35;21266
SPX;D;200605;000000;3163.84;3211.72;3163.84;3193.93;21625
SPX;D;200608;000000;3199.92;3233.13;3196;3232.39;20760
SPX;D;200609;000000;3213.32;3222.71;3193.11;3207.18;20981
SPX;D;200610;000000;3213.42;3223.27;3181.49;3190.14;21679
SPX;D;200611;000000;3107.49;3119.33;2999.49;3002.1;21526
SPX;D;200612;000000;3071.04;3088.42;2984.81;3040.85;21859
SPX;D;200615;000000;2993.76;3079.76;2965.66;3066.59;22000
SPX;D;200616;000000;3131;3153.45;3076.06;3124.74;21922
SPX;D;200617;000000;3136.13;3141.16;3108.03;3113.49;20871
SPX;D;200618;000000;3101.64;3120;3093.51;3115.34;20909
SPX;D;200619;000000;3140.29;3155.53;3083.11;3097.74;21582
SPX;D;200622;000000;3094.42;3120.92;3079.39;3117.86;20965
SPX;D;200623;000000;3138.7;3154.9;3127.12;3131.29;20941
SPX;D;200624;000000;3114.4;3115.01;3032.13;3050.33;22055
SPX;D;200625;000000;3046.6;3086.25;3024.01;3083.76;21479
SPX;D;200626;000000;3073.2;3073.73;3004.63;3009.05;21840
SPX;D;200629;000000;3018.59;3053.53;2999.74;3053.24;20940
SPX;D;200630;000000;3050.2;3111.51;3047.83;3100.29;20956
SPX;D;200701;000000;3105.92;3128.44;3101.17;3115.86;21082
SPX;D;200702;000000;3143.64;3165.81;3124.52;3130.01;20962
SPX;D;200706;000000;3155.29;3182.59;3155.29;3179.72;21044
SPX;D;200707;000000;3166.44;3184.15;3143.44;3145.32;21049
SPX;D;200708;000000;3153.07;3171.8;3136.53;3169.94;21275
SPX;D;200709;000000;3176.09;3179.78;3115.7;3152.05;20971
SPX;D;200710;000000;3152.47;3186.82;3136.22;3185.04;21007
SPX;D;200713;000000;3209.8;3235.32;3149.74;3155.22;20086
SPX;D;200714;000000;3141.11;3200.95;3127.66;3197.52;21905
SPX;D;200715;000000;3225.98;3238.28;3200.76;3226.56;21820
SPX;D;200716;000000;3208.36;3220.39;3198.59;3215.57;21355
SPX;D;200717;000000;3224.21;3233.52;3205.65;3224.73;20676
SPX;D;200720;000000;3224.29;3258.61;3215.16;3251.84;20781
SPX;D;200721;000000;3268.52;3277.29;3247.77;3257.3;20863
SPX;D;200722;000000;3254.86;3279.32;3253.1;3276.02;20847
SPX;D;200723;000000;3271.64;3279.99;3222.66;3235.66;21953
SPX;D;200724;000000;3213.85;3227.26;3200.05;3215.63;21540
SPX;D;200727;000000;3219.84;3241.43;3214.25;3239.41;20776
SPX;D;200728;000000;3233.02;3243.72;3216.17;3218.44;20774
SPX;D;200729;000000;3227.22;3264.74;3227.22;3258.44;20592
SPX;D;200730;000000;3231.76;3250.92;3204.13;3246.22;21431
SPX;D;200731;000000;3270.45;3272.17;3220.26;3271.12;21818
SPX;D;200803;000000;3288.26;3302.73;3284.53;3294.61;21231
SPX;D;200804;000000;3289.92;3306.84;3286.37;3306.51;21039
SPX;D;200805;000000;3317.37;3330.77;3317.37;3327.77;20365
SPX;D;200806;000000;3323.17;3351.03;3318.14;3349.16;20777
SPX;D;200807;000000;3340.05;3352.54;3328.72;3351.28;21538
SPX;D;200810;000000;3356.04;3363.29;3335.44;3360.47;21305
SPX;D;200811;000000;3370.34;3381.01;3326.44;3333.69;21405
SPX;D;200812;000000;3355.46;3387.89;3355.46;3380.35;21111
SPX;D;200813;000000;3372.95;3387.24;3363.35;3373.43;20934
SPX;D;200814;000000;3368.66;3378.51;3362.14;3372.85;20419
SPX;D;200817;000000;3380.86;3387.59;3379.22;3381.99;19825
SPX;D;200818;000000;3387.04;3395.06;3370.15;3389.78;20442
SPX;D;200819;000000;3392.51;3399.54;3369.66;3374.85;20551
SPX;D;200820;000000;3357.34;3390.8;3354.69;3385.51;20526
SPX;D;200821;000000;3386.01;3399.96;3379.31;3397.16;20917
SPX;D;200824;000000;3422.84;3432.09;3413.13;3431.28;21440
SPX;D;200825;000000;3435.95;3444.21;3425.84;3443.62;20557
SPX;D;200826;000000;3449.97;3481.07;3444.15;3478.73;21260
SPX;D;200827;000000;3485.14;3501.38;3468.35;3484.55;21717
SPX;D;200828;000000;3494.69;3509.23;3484.32;3508.01;21007
SPX;D;200831;000000;3509.73;3514.77;3493.25;3500.31;21630
SPX;D;200901;000000;3507.44;3527.64;3494.6;3526.65;21412
SPX;D;200902;000000;3546.41;3588.08;3535.29;3580.84;21961
SPX;D;200903;000000;3564.74;3564.85;3427.41;3455.06;22676
SPX;D;200904;000000;3453.6;3479.15;3350.41;3426.96;22614
SPX;D;200908;000000;3362.66;3379.97;3329.27;3331.84;22455
SPX;D;200909;000000;3369.82;3424.77;3366.84;3398.96;21951
SPX;D;200910;000000;3412.56;3425.55;3329.25;3339.19;22060
SPX;D;200911;000000;3352.7;3368.95;3310.47;3340.97;21971
SPX;D;200914;000000;3363.56;3402.93;3363.56;3383.54;21683
SPX;D;200915;000000;3407.73;3419.48;3389.25;3401.2;21613
SPX;D;200916;000000;3411.23;3428.92;3384.46;3385.49;21662
SPX;D;200917;000000;3346.86;3375.17;3328.82;3357.01;22109
SPX;D;200918;000000;3357.38;3362.27;3292.4;3319.47;21995
SPX;D;200921;000000;3285.57;3285.57;3229.1;3281.06;22157
SPX;D;200922;000000;3295.75;3320.31;3270.95;3315.57;21836
SPX;D;200923;000000;3320.11;3323.35;3232.57;3236.92;21970
SPX;D;200924;000000;3226.14;3278.7;3209.45;3246.59;22094
SPX;D;200925;000000;3236.66;3306.88;3228.44;3298.46;21394
SPX;D;200928;000000;3333.9;3360.74;3332.91;3351.6;21406
SPX;D;200929;000000;3350.92;3357.92;3327.54;3335.47;21231
SPX;D;200930;000000;3341.21;3393.56;3340.47;3363;21625
